"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:3FeVmId7tL5YN8B7R3imoM","My Universe","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU, spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","Coldplay, BTS","spotify:album:39McjovZ3M6n5SFtNmWTdp","My Universe","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU, spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","Coldplay, BTS","2021-09-24","https://i.scdn.co/image/ab67616d0000b273eda22390e79ef5e8f070b124","1","1","228000","https://p.scdn.co/mp3-preview/73bbc165dc2883cc59a0c8b46700af11eba03bc7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","94","spotify:user:avl7949","2021-09-24T23:50:31Z","0.588","0.701","9","-6.39","1","0.0402","0.00813","0","0.2","0.443","104.988","4"
"spotify:track:29Xdknl9fhRsV0oOYyQOKy","You're the One","spotify:artist:0Ma8KxtvoIDSU5fHtuTS9F","The Vogues","spotify:album:6gQAZg2DCWSjFnFaRzr4O5","The Vogues","spotify:artist:0Ma8KxtvoIDSU5fHtuTS9F","The Vogues","2009-01-01","https://i.scdn.co/image/ab67616d0000b273526603f637abbb18655e5683","1","2","131440","https://p.scdn.co/mp3-preview/fe1a3d55a6366bab6fc5080fbd50115002f2bc8c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:avl7949","2021-09-27T02:03:22Z","0.451","0.63","10","-8.683","1","0.0417","0.755","0","0.22","0.926","142.619","4"
"spotify:track:4mGJcOKQhmISIWgQ3xCiLB","Til I Forget About You","spotify:artist:0GWCNkPi54upO9WLlwjAHd","Big Time Rush","spotify:album:2RjFzASjHZG1lUbCKqUahx","BTR","spotify:artist:0GWCNkPi54upO9WLlwjAHd","Big Time Rush","2010-10-11","https://i.scdn.co/image/ab67616d0000b27350acd1f66ebd5b84630c7129","1","1","237946","https://p.scdn.co/mp3-preview/d123552d0f4e48aef1111590c50f0039d372f7e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:avl7949","2021-10-02T02:36:17Z","0.568","0.865","5","-3.653","1","0.0486","0.00632","0","0.158","0.55","122.014","4"
"spotify:track:76iyBw2Q1HAnnR2SVYa6iL","We Are","spotify:artist:0GWCNkPi54upO9WLlwjAHd","Big Time Rush","spotify:album:2G4kkolVlo7QhPFcIvlda9","24/seven","spotify:artist:0GWCNkPi54upO9WLlwjAHd","Big Time Rush","2013-06-10","https://i.scdn.co/image/ab67616d0000b273c7f307746b8192fef892c94f","1","10","225506","https://p.scdn.co/mp3-preview/95dd4863953d05e5ceafd6664544341c78d660d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:avl7949","2021-10-02T02:36:20Z","0.531","0.881","9","-3.909","1","0.0402","0.00318","0","0.129","0.268","130.104","4"
"spotify:track:2uam91rxWQIlJkYMIlI21o","The Idea Of You","spotify:artist:1adGvsK8A0XG2D18ufk7fZ","Hayd","spotify:album:1GknYqyoJ7ZHn8ch5PJipt","Changes - EP","spotify:artist:1adGvsK8A0XG2D18ufk7fZ","Hayd","2021-09-17","https://i.scdn.co/image/ab67616d0000b273aadad72b1e84839f27c42590","1","3","181075","https://p.scdn.co/mp3-preview/cfb8f18cf5301c876f66dcfe3e7ac3a49533f4e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:avl7949","2021-10-02T02:36:27Z","0.521","0.225","6","-17.63","1","0.0468","0.893","0.00000181","0.299","0.298","138.218","5"
"spotify:track:0o4z9a1hPLutLeNY68wdgg","Video Game","spotify:artist:1yzsj3y6dbpXYqk3DPPl63","ICELANDIA","spotify:album:3ebINvMV9ZlwSwFNvK3vTJ","Video Game","spotify:artist:1yzsj3y6dbpXYqk3DPPl63","ICELANDIA","2021-01-22","https://i.scdn.co/image/ab67616d0000b2734e4f62868628a8466e773e73","1","1","181010","https://p.scdn.co/mp3-preview/d4e31fc253f59367956fd969cecf942239ebafc0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","spotify:user:avl7949","2021-10-02T02:36:30Z","0.486","0.365","2","-10.093","1","0.0243","0.822","0.000122","0.165","0.477","92.932","4"
"spotify:track:1hh5lFSzfPGrHjZKuwpGII","Anybody Else But Me","spotify:artist:0e0z6v7dIm0XM7BgQTtB0a","FUR","spotify:album:7xHRfYRD0NfoqzaGjqu4M1","Anybody Else But Me","spotify:artist:0e0z6v7dIm0XM7BgQTtB0a","FUR","2021-09-22","https://i.scdn.co/image/ab67616d0000b27374e9b2b790e66169c9275c88","1","1","211133","https://p.scdn.co/mp3-preview/37ef9be468b7360e0c3709a89e5a601fcf15eff2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:avl7949","2021-10-13T03:05:44Z","0.519","0.909","6","-4.178","0","0.0327","0.0048","0","0.29","0.788","139.964","4"
"spotify:track:52L7FseAcbWs0lqTH9Z2IK","Indie Movie Zoomout Moment","spotify:artist:1am9EW2QubqpkCbg29vu5n","Emily Weisband","spotify:album:3FVWw3nnNmvi2XCjKERKMN","I Call It Being Human","spotify:artist:1am9EW2QubqpkCbg29vu5n","Emily Weisband","2021-04-02","https://i.scdn.co/image/ab67616d0000b2736d97bd24774afc0cb72c0da0","1","5","165866","https://p.scdn.co/mp3-preview/7fca599da191957b7aec34913d7f5ad86e097c2e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","spotify:user:avl7949","2021-10-13T03:05:48Z","0.405","0.254","10","-9.378","1","0.041","0.421","0","0.0947","0.102","162.511","3"
"spotify:track:6M0vtxEr75XPIVBNDSlPHj","Fight for Love (feat. Blue Reed)","spotify:artist:1TJbmc7jTpw78GKCiMpvDh, spotify:artist:4YNJeFw193tuBrot0gyjXF","Blue October, Blue Reed","spotify:album:1zpBBQ51GiDBmAfB1WGuoD","This is What I Live For","spotify:artist:1TJbmc7jTpw78GKCiMpvDh","Blue October","2020-10-23","https://i.scdn.co/image/ab67616d0000b273acb9083cec2d0cf68a18a570","1","5","246093","https://p.scdn.co/mp3-preview/c304cd579617f59eabb4600e99606d79f777a88d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:avl7949","2021-10-14T23:47:24Z","0.442","0.918","2","-4.216","1","0.0588","0.00299","0.000716","0.284","0.277","139.999","4"
"spotify:track:5RkkD3v9oJIw3q08U2YWkR","bad days","spotify:artist:4lhUHpVOXmkEBGGHV71QCh","Chance Peña","spotify:album:2aUQUQKWScZihvenbO3h8U","bad days","spotify:artist:4lhUHpVOXmkEBGGHV71QCh","Chance Peña","2018-12-07","https://i.scdn.co/image/ab67616d0000b273412de9b1019f9d7b314fba77","1","1","214980","https://p.scdn.co/mp3-preview/6b23862f5ef072897c6603ecce7207978ce64780?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:avl7949","2021-10-14T23:50:41Z","0.366","0.35","3","-9.972","1","0.163","0.908","0.00000122","0.114","0.0687","84.569","1"
"spotify:track:73uKpfgWPzcTUGgoiRlbJF","I Like You","spotify:artist:4w2KGRmnI9Cnm48Kp6izuH","Johnny Knox","spotify:album:0cxU6dXDD3oHTGaO4AYy6V","I Like You","spotify:artist:4w2KGRmnI9Cnm48Kp6izuH","Johnny Knox","2020-07-10","https://i.scdn.co/image/ab67616d0000b273e1fd8fc23af151c61880be7b","1","1","274532","","false","0","spotify:user:avl7949","2021-10-15T00:55:33Z","0.59","0.83","0","-5.973","1","0.0382","0.00496","0.00000163","0.867","0.396","124.954","4"
