"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:2HSmyk2qMN8WQjuGhaQgCk","Champagne Poetry","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-09-03","https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f","1","1","336511","https://p.scdn.co/mp3-preview/0a37353e91af6622f4c0bf5aba8b5f20c8a71d8a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","87","spotify:user:","2021-09-03T19:29:44Z","0.423","0.667","6","-7.012","0","0.326","0.758","0","0.246","0.496","86.743","4"
"spotify:track:0k1WUmIRnG3xU6fvvDVfRG","Way 2 Sexy (with Future & Young Thug)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:50co4Is1HCEo8bhOyUWKpn","Drake, Future, Young Thug","spotify:album:3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-09-03","https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f","1","7","257604","https://p.scdn.co/mp3-preview/e4a1bbc010e934bea0f4343c68d8c5fefecd0a76?cid=9950ac751e34487dbbe027c4fd7f8e99","true","93","spotify:user:","2021-09-03T19:29:44Z","0.803","0.597","11","-6.035","0","0.141","0.000619","0.0000045","0.323","0.331","136.008","4"
"spotify:track:65OVbaJR5O1RmwOQx0875b","Wants and Needs (feat. Lil Baby)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:5f7VJjfbwm532GiveGC0ZK","Drake, Lil Baby","spotify:album:5LuoozUhs2pl3glZeAJl89","Scary Hours 2","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-03-05","https://i.scdn.co/image/ab67616d0000b2738b20e4631fa15d3953528bbc","1","2","192956","https://p.scdn.co/mp3-preview/cad4f8a85d1c9acbe893c1c99f215d2b24fb8187?cid=9950ac751e34487dbbe027c4fd7f8e99","true","85","spotify:user:","2021-03-15T15:13:22Z","0.578","0.449","1","-6.349","1","0.286","0.0618","0.00000217","0.119","0.1","136.006","4"
"spotify:track:3aQem4jVGdhtg116TmJnHz","What’s Next","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:5LuoozUhs2pl3glZeAJl89","Scary Hours 2","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-03-05","https://i.scdn.co/image/ab67616d0000b2738b20e4631fa15d3953528bbc","1","1","178153","https://p.scdn.co/mp3-preview/09a28c35eb202832cbc0f7e9087d358b8ccb031e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","spotify:user:","2021-03-15T15:13:22Z","0.781","0.594","0","-6.959","0","0.0485","0.0136","0","0.162","0.0628","129.895","4"
"spotify:track:4s7QLoImIwmPi9L6dq1nVW","TSU","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-09-03","https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f","1","8","308755","https://p.scdn.co/mp3-preview/03964a44ed5bd0d519c66eac4122049eb00b0aa0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","84","spotify:user:","2021-09-03T19:29:44Z","0.568","0.56","9","-9.059","1","0.42","0.228","0.00000305","0.39","0.246","130.019","4"
"spotify:track:4FRW5Nza1Ym91BGV4nFWXI","Lemon Pepper Freestyle (feat. Rick Ross)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Drake, Rick Ross","spotify:album:5LuoozUhs2pl3glZeAJl89","Scary Hours 2","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-03-05","https://i.scdn.co/image/ab67616d0000b2738b20e4631fa15d3953528bbc","1","3","383036","https://p.scdn.co/mp3-preview/1417938a20d6db7496c8e3afc4fb6787a2b78a29?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","spotify:user:","2021-03-15T15:13:22Z","0.77","0.637","1","-5.53","1","0.345","0.103","0","0.171","0.431","94.966","4"
"spotify:track:42m3eP1JJhtzffal9B136J","7am On Bridle Path","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-09-03","https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f","1","14","239635","https://p.scdn.co/mp3-preview/cb91f332a69ecac4b31c6d578b112fb848de2006?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","spotify:user:","2021-09-03T19:29:44Z","0.724","0.531","5","-4.108","0","0.298","0.225","0","0.11","0.141","89.901","4"
"spotify:track:4wVOKKEHUJxHCFFNUWDn0B","Chicago Freestyle (feat. Giveon)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP","Drake, Giveon","spotify:album:6OQ9gBfg5EXeNAEwGSs6jK","Dark Lane Demo Tapes","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2020-05-01","https://i.scdn.co/image/ab67616d0000b273bba7cfaf7c59ff0898acba1f","1","3","220487","https://p.scdn.co/mp3-preview/5dafb0d15031bcba58fef36bc30f7cfd6b31892d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","spotify:user:","2020-08-14T04:01:00Z","0.735","0.449","10","-7.507","1","0.347","0.629","0","0.113","0.0397","122.947","4"
"spotify:track:37Nqx7iavZpotJSDXZWbJ3","Girls Want Girls (with Lil Baby)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:5f7VJjfbwm532GiveGC0ZK","Drake, Lil Baby","spotify:album:3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-09-03","https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f","1","3","221979","https://p.scdn.co/mp3-preview/c9674962673ba795c96a7e30ee891dc43e03be1a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","91","spotify:user:","2021-09-03T19:29:44Z","0.767","0.438","7","-8.726","0","0.29","0.181","0","0.142","0.381","86.975","4"
"spotify:track:3Kwdm0iLyEiRB8InsZoo6n","Talk To Me","spotify:artist:0p4ViyfJUTW0IT4SCBLexf, spotify:artist:3TVXtAsR1Inumwj472S9r4","Drakeo the Ruler, Drake","spotify:album:2bY51cinHBlscXIoLUsDYa","The Truth Hurts","spotify:artist:0p4ViyfJUTW0IT4SCBLexf","Drakeo the Ruler","2021-02-24","https://i.scdn.co/image/ab67616d0000b27358e70580933aa8c99b653a3c","1","16","227705","https://p.scdn.co/mp3-preview/50e71918e0e1600f19aaa210feade8cae666a3bd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","spotify:user:","2021-03-05T05:01:21Z","0.773","0.281","1","-9.781","1","0.11","0.24","0","0.112","0.465","102.019","4"
"spotify:track:61S79KIVA4I9FXbnsylEHT","In The Bible (with Lil Durk & Giveon)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:3hcs9uc56yIGFCSy9leWe7, spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP","Drake, Lil Durk, Giveon","spotify:album:3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-09-03","https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f","1","4","296568","https://p.scdn.co/mp3-preview/61127fc72fa993ef6b109bb186a53ed85b9c2192?cid=9950ac751e34487dbbe027c4fd7f8e99","true","84","spotify:user:","2021-09-03T19:29:44Z","0.686","0.385","7","-8.35","0","0.297","0.614","0","0.131","0.147","143.07","4"
"spotify:track:7E2C5rBLpCKwQlhJPVFBRS","You’re Mines Still (feat. Drake)","spotify:artist:3KNIG74xSTc3dj0TRy7pGX, spotify:artist:3TVXtAsR1Inumwj472S9r4","Yung Bleu, Drake","spotify:album:7MQJy9di8JoLJOkG5mZAry","You’re Mines Still (feat. Drake)","spotify:artist:3KNIG74xSTc3dj0TRy7pGX, spotify:artist:3TVXtAsR1Inumwj472S9r4","Yung Bleu, Drake","2020-10-15","https://i.scdn.co/image/ab67616d0000b273866d72ac0a4dc315fc8b3820","1","1","226220","https://p.scdn.co/mp3-preview/00f2cd8962dcf24e4440272e0bdd699daa3a4f45?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","spotify:user:","2020-12-02T19:37:45Z","0.575","0.609","5","-4.88","0","0.121","0.317","0","0.105","0.339","83.004","4"
"spotify:track:2Q3jFbyE61mCjS3SkW4toJ","Race My Mind","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-09-03","https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f","1","15","269883","https://p.scdn.co/mp3-preview/928af7feb179f634a964cf61de9738e58229f374?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","spotify:user:","2021-09-03T19:29:44Z","0.488","0.635","10","-7.19","1","0.26","0.179","0.00000816","0.156","0.783","174.072","4"
"spotify:track:2SAqBLGA283SUiwJ3xOUVI","Laugh Now Cry Later (feat. Lil Durk)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:3hcs9uc56yIGFCSy9leWe7","Drake, Lil Durk","spotify:album:0qGdc7fNq9RNIPEzZufa43","Laugh Now Cry Later (feat. Lil Durk)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:3hcs9uc56yIGFCSy9leWe7","Drake, Lil Durk","2020-08-14","https://i.scdn.co/image/ab67616d0000b27352c75ed37313b889447011ef","1","1","261492","https://p.scdn.co/mp3-preview/ddb5d34b981f6f0e0adff876fb80ba313ea6e231?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","spotify:user:","2020-08-14T04:01:00Z","0.761","0.518","0","-8.871","1","0.134","0.244","0.0000347","0.107","0.522","133.976","4"
"spotify:track:2tUL6dZf1mywCj5WvCPZw6","No Friends In The Industry","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-09-03","https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f","1","12","204346","https://p.scdn.co/mp3-preview/13ff7fd123e1648f074abe55851e2a25e0758f4a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","86","spotify:user:","2021-09-03T19:29:44Z","0.84","0.744","1","-4.751","1","0.113","0.0181","0","0.629","0.171","83.737","4"
"spotify:track:3yaYgjEFkRw3PVjW9mV1TO","Over The Top (feat. Drake)","spotify:artist:6jeg7JBX9J9097esK752iR, spotify:artist:3TVXtAsR1Inumwj472S9r4","Smiley, Drake","spotify:album:4ROMS3rcR9JepxAtDRpvc5","Over The Top (feat. Drake)","spotify:artist:6jeg7JBX9J9097esK752iR, spotify:artist:3TVXtAsR1Inumwj472S9r4","Smiley, Drake","2021-07-23","https://i.scdn.co/image/ab67616d0000b273bfc336878a9695721f721861","1","1","153406","https://p.scdn.co/mp3-preview/09986e9adea5d9a615361321aa82cb04d2d8f821?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","spotify:user:","2021-08-03T18:55:22Z","0.833","0.498","10","-5.196","0","0.117","0.0493","0","0.119","0.259","139.928","4"
"spotify:track:6EDO9iiTtwNv6waLwa1UUq","POPSTAR (feat. Drake)","spotify:artist:0QHgL1lAIqAw0HtD7YldmP, spotify:artist:3TVXtAsR1Inumwj472S9r4","DJ Khaled, Drake","spotify:album:5nNtpPsSUgb9Hlb3dF1gXa","POPSTAR (feat. Drake)","spotify:artist:0QHgL1lAIqAw0HtD7YldmP, spotify:artist:3TVXtAsR1Inumwj472S9r4","DJ Khaled, Drake","2020-07-17","https://i.scdn.co/image/ab67616d0000b273efaecb4b9cbae7c120d14617","1","1","200221","https://p.scdn.co/mp3-preview/f06dde25172503546a3b136fba9822a89866a2d3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","spotify:user:","2020-07-17T04:01:00Z","0.8","0.56","5","-4.818","0","0.261","0.057","0","0.134","0.45","163.071","4"
"spotify:track:35RJhm1pEovTBwnNR0zWad","GREECE (feat. Drake)","spotify:artist:0QHgL1lAIqAw0HtD7YldmP, spotify:artist:3TVXtAsR1Inumwj472S9r4","DJ Khaled, Drake","spotify:album:3O6ywzP5LE5msmuBBTpaIN","GREECE (feat. Drake)","spotify:artist:0QHgL1lAIqAw0HtD7YldmP, spotify:artist:3TVXtAsR1Inumwj472S9r4","DJ Khaled, Drake","2020-07-16","https://i.scdn.co/image/ab67616d0000b2737db0d21fc5696a3fcedfb933","1","1","218901","https://p.scdn.co/mp3-preview/730e8f890f342ab3efd4b734a314cfea2407efb7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","spotify:user:","2020-07-17T04:01:00Z","0.695","0.343","5","-10.798","1","0.0432","0.0743","0.00000104","0.107","0.229","85.84","4"
"spotify:track:6jy9yJfgCsMHdu2Oz4BGKX","Papi’s Home","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-09-03","https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f","1","2","178623","https://p.scdn.co/mp3-preview/78fc4a9a0297ade66d724b0c4e8f305481a07e13?cid=9950ac751e34487dbbe027c4fd7f8e99","true","84","spotify:user:","2021-09-03T19:29:44Z","0.701","0.741","2","-6.157","1","0.313","0.112","0","0.699","0.588","140.177","4"
"spotify:track:24SDeYAeTFda8OUzVI1VR6","TWIST & TURN (feat. Drake & PARTYNEXTDOOR)","spotify:artist:62DmErcU7dqZbJaDqwsqzR, spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:2HPaUgqeutzr3jx5a9WyDV","Popcaan, Drake, PARTYNEXTDOOR","spotify:album:3yqk7nimwdE2FdaA85iJM8","FIXTAPE","spotify:artist:62DmErcU7dqZbJaDqwsqzR","Popcaan","2020-08-07","https://i.scdn.co/image/ab67616d0000b2734661bff760b42afdf86d4632","1","4","259651","https://p.scdn.co/mp3-preview/85121cbe493e85899351df5f55eea84d31c8a66a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:","2020-08-14T04:01:00Z","0.571","0.747","7","-4.659","1","0.17","0.478","0","0.116","0.635","106.253","4"
"spotify:track:127QTOFJsJQp5LbJbu3A1y","Toosie Slide","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:3xIwVbGJuAcovYIhzbLO3J","Toosie Slide","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2020-04-03","https://i.scdn.co/image/ab67616d0000b2736443676b54522a86f6323e65","1","1","247058","https://p.scdn.co/mp3-preview/577b04288f3519c81d0e8053773b9b6991a2689a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","spotify:user:","2020-07-17T04:01:00Z","0.834","0.454","1","-9.75","0","0.201","0.321","0.00000615","0.114","0.837","81.618","4"
"spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc","Life Is Good (feat. Drake)","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:3TVXtAsR1Inumwj472S9r4","Future, Drake","spotify:album:5uCEoLCj3ZZZ1EtzQdQWVl","Life Is Good (feat. Drake)","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:3TVXtAsR1Inumwj472S9r4","Future, Drake","2020-01-10","https://i.scdn.co/image/ab67616d0000b2738a01c7b77a34378a62f46402","1","1","237735","https://p.scdn.co/mp3-preview/79199a9ab949b5803197efb455c224299d7d5949?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","spotify:user:","2020-07-17T04:01:00Z","0.676","0.609","2","-5.831","0","0.481","0.0706","0","0.152","0.508","142.037","4"
"spotify:track:4VCbgIdr8ptegWeJpqLVHH","Love All (with JAY-Z)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","Drake, JAY-Z","spotify:album:3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-09-03","https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f","1","5","228461","https://p.scdn.co/mp3-preview/56910900f258105aeb5edaadcc38424c88ac969b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","84","spotify:user:","2021-09-03T19:29:44Z","0.73","0.576","2","-5.442","1","0.287","0.354","0.0000359","0.15","0.155","92.131","4"
"spotify:track:7wsmIIm0xWmtP7TmACXkJn","Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","spotify:artist:6icQOAFXDZKsumw3YXyusw, spotify:artist:4r63FhuTkUYltbVAg5TQnk, spotify:artist:3TVXtAsR1Inumwj472S9r4","Lil Yachty, DaBaby, Drake","spotify:album:56Abu6NLfNM5X7rJhrUdO4","Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","spotify:artist:6icQOAFXDZKsumw3YXyusw, spotify:artist:4r63FhuTkUYltbVAg5TQnk","Lil Yachty, DaBaby","2020-03-09","https://i.scdn.co/image/ab67616d0000b2735b7b1b505bb07d16608b8ed0","1","1","206702","https://p.scdn.co/mp3-preview/f40706b881461742c5a3739593e168fd7130b394?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","spotify:user:","2020-07-17T04:01:00Z","0.836","0.617","0","-4.363","1","0.0534","0.17","0","0.319","0.866","138.066","4"
"spotify:track:50ceCGZ3oD3U5caQV5bP6f","You Only Live Twice (with Lil Wayne & Rick Ross)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Drake, Lil Wayne, Rick Ross","spotify:album:3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2021-09-03","https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f","1","18","213103","https://p.scdn.co/mp3-preview/de49320d606b5c133fa5e18fef5ac2d6c939b7cd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","spotify:user:","2021-09-03T19:29:44Z","0.519","0.851","7","-6.001","1","0.29","0.118","0","0.178","0.711","123.823","5"
"spotify:track:3LnJM1B5Mjgx5LfT9plXUU","LOYAL (feat. Drake)","spotify:artist:2HPaUgqeutzr3jx5a9WyDV, spotify:artist:3TVXtAsR1Inumwj472S9r4","PARTYNEXTDOOR, Drake","spotify:album:4QTfWxMZjLRhQ9zxomi4t4","PARTYMOBILE","spotify:artist:2HPaUgqeutzr3jx5a9WyDV","PARTYNEXTDOOR","2020-03-26","https://i.scdn.co/image/ab67616d0000b273947a4dce2066acdbda2d05b7","1","5","197973","https://p.scdn.co/mp3-preview/9cd34e105748351edc7aa6deb0e05b3d6ffd4c7f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:","2020-07-17T04:01:00Z","0.866","0.53","0","-6.347","0","0.0495","0.517","0.00159","0.0946","0.203","104.952","4"
"spotify:track:7qLnSuxwLNlcapat8OCWZp","Ela É do Tipo (feat. Drake) - Remix","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:2UMj7NCbuqy1yUZmiSYGjJ","Drake, MC Kevin o Chris","spotify:album:76DKVptBQueRuRfpf3YM9m","Ela É do Tipo (feat. Drake) [Remix]","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:2UMj7NCbuqy1yUZmiSYGjJ","Drake, MC Kevin o Chris","2019-11-06","https://i.scdn.co/image/ab67616d0000b2739a49f55d97e798ce88a35323","1","1","212432","https://p.scdn.co/mp3-preview/2eb33b0ddc9e8e52b4417e5f7b37d6994840cbe1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","spotify:user:","2020-07-17T04:01:00Z","0.576","0.524","6","-5.428","1","0.24","0.89","0","0.108","0.715","99.387","3"
"spotify:track:2sqsNXfN0HtgDEgaHXiUTa","Won't Be Late (feat. Drake)","spotify:artist:1zNqQNIdeOUZHb8zbZRFMX, spotify:artist:3TVXtAsR1Inumwj472S9r4","Swae Lee, Drake","spotify:album:4v0FSMsulZqfi28KIdwDfb","Won't Be Late (feat. Drake)","spotify:artist:1zNqQNIdeOUZHb8zbZRFMX","Swae Lee","2019-08-16","https://i.scdn.co/image/ab67616d0000b27316755a5a392866488c4087f6","1","1","218709","https://p.scdn.co/mp3-preview/7b85e86793e18ceef9df4fb677ef0d234e53a0cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:","2020-07-17T04:01:00Z","0.915","0.588","7","-6.302","0","0.0677","0.0824","0.000169","0.104","0.329","123.936","4"
"spotify:track:5ry2OE6R2zPQFDO85XkgRb","Money In The Grave (Drake ft. Rick Ross)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Drake, Rick Ross","spotify:album:00HZxSA1sOS9T3nA950sg4","The Best In The World Pack","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2019-06-15","https://i.scdn.co/image/ab67616d0000b2733f3b653b0a7b9e889a712c3d","1","2","205426","https://p.scdn.co/mp3-preview/b646c809227bb466c7a365469e66693c34d820c2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","spotify:user:","2020-07-17T04:01:00Z","0.831","0.502","10","-4.045","0","0.046","0.101","0","0.122","0.101","100.541","4"
