"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:2Xr1dTzJee307rmrkt8c0g","love nwantiti (ah ah ah)","spotify:artist:048LktY5zMnakWq7PTtFrz","CKay","spotify:album:6lheAtw3IcJvflIhLbykih","CKay The First","spotify:artist:048LktY5zMnakWq7PTtFrz","CKay","2019-08-30","https://i.scdn.co/image/ab67616d0000b273405fdad252857e01dbced96a","1","2","145800","https://p.scdn.co/mp3-preview/a04d7225d1bce725dc9ee38e8fed32b56368d562?cid=9950ac751e34487dbbe027c4fd7f8e99","true","91","spotify:user:","2021-10-10T09:44:48Z"
"spotify:track:3Wrjm47oTz2sjIgck11l5e","Beggin'","spotify:artist:0lAWpj5szCSwM4rUMHYmrr","Måneskin","spotify:album:2qJw6w5XwQO0PQlSWPu7Tw","Chosen","spotify:artist:0lAWpj5szCSwM4rUMHYmrr","Måneskin","2017-12-08","https://i.scdn.co/image/ab67616d0000b273fa0ab3a28b5c52d8a5f97045","1","4","211560","https://p.scdn.co/mp3-preview/c956a56a9a3103ad75e95ce2cbb03a0bdd26332b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","96","spotify:user:","2021-10-10T09:44:48Z"
"spotify:track:7hU3IHwjX150XLoTVmjD0q","MONEY","spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT","LISA","spotify:album:66OYt73mqan1hWa78BhfPd","LALISA","spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT","LISA","2021-09-10","https://i.scdn.co/image/ab67616d0000b273330f11fb125bb80b760f9e19","1","2","168227","https://p.scdn.co/mp3-preview/01c7b7f27476d536db6436bd3a7e1c0fbfc8ba2f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","87","spotify:user:","2021-10-10T09:44:48Z"
"spotify:track:4ZtFanR9U6ndgddUvNcjcG","good 4 u","spotify:artist:1McMsnEElThX1knmY4oliG","Olivia Rodrigo","spotify:album:6s84u2TUpR3wdUv4NgKA2j","SOUR","spotify:artist:1McMsnEElThX1knmY4oliG","Olivia Rodrigo","2021-05-21","https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a","1","6","178146","https://p.scdn.co/mp3-preview/308ab3183f69494ecc189ca90d2a7e00de3c3d66?cid=9950ac751e34487dbbe027c4fd7f8e99","true","96","spotify:user:","2021-10-10T09:44:48Z"
"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","THATS WHAT I WANT","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X","spotify:album:6pOiDiuDQqrmo5DbG0ZubR","MONTERO","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X","2021-09-17","https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd","1","4","143901","https://p.scdn.co/mp3-preview/75aa4d781c96fe990214d04f4e61efb702bf635c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","93","spotify:user:","2021-10-10T09:44:48Z"
"spotify:track:1SC5rEoYDGUK4NfG82494W","MONTERO (Call Me By Your Name)","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X","spotify:album:6pOiDiuDQqrmo5DbG0ZubR","MONTERO","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X","2021-09-17","https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd","1","1","137704","https://p.scdn.co/mp3-preview/a6e05149543aaa36a3a87ca26665fbd9043f85fd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","89","spotify:user:","2021-10-10T09:44:48Z"
"spotify:track:4gvrJnKCKIPiacNsWVQwEU","love nwantiti (feat. Dj Yo! & AX'EL) - Remix","spotify:artist:048LktY5zMnakWq7PTtFrz, spotify:artist:5ciEtvgMKJRylm7Zmr6q3L, spotify:artist:5fUXK5m3BNwoRgTyKq8tnz","CKay, DJ Yo, AX'EL","spotify:album:5NzoKSfocwLOb6o0lXfTM9","love nwantiti (feat. Dj Yo! & AX'EL) [Remix]","spotify:artist:048LktY5zMnakWq7PTtFrz, spotify:artist:5ciEtvgMKJRylm7Zmr6q3L","CKay, DJ Yo","2021-09-09","https://i.scdn.co/image/ab67616d0000b27339bb326b58346f99b8692745","1","1","188368","https://p.scdn.co/mp3-preview/fbbecf458216fefa0e48c4b498fee4f5875ba2fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","90","spotify:user:","2021-10-10T09:44:48Z"
"spotify:track:0eu4C55hL6x29mmeAjytzC","Life Goes On","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe","Oliver Tree","spotify:album:5vP0fNictdWyU48o83Q7ob","Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe","Oliver Tree","2021-05-28","https://i.scdn.co/image/ab67616d0000b2731c5a484110522f2b9c7038cc","1","1","161803","https://p.scdn.co/mp3-preview/8263e9905c7744096b876feb779190c14eee550c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","92","spotify:user:","2021-10-10T09:44:48Z"
"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Need To Know","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","Doja Cat","spotify:album:1nAQbHeOWTfQzbOoFrvndW","Planet Her","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","Doja Cat","2021-06-25","https://i.scdn.co/image/ab67616d0000b2734df3245f26298a1579ecc321","1","5","210560","https://p.scdn.co/mp3-preview/ed198c528573d97b1ef0c730af1da4f875fc04a4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","94","spotify:user:","2021-10-10T09:44:48Z"
"spotify:track:3DarAbFujv6eYNliUTyqtz","Kiss Me More (feat. SZA)","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5, spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","Doja Cat, SZA","spotify:album:1nAQbHeOWTfQzbOoFrvndW","Planet Her","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","Doja Cat","2021-06-25","https://i.scdn.co/image/ab67616d0000b2734df3245f26298a1579ecc321","1","14","208666","https://p.scdn.co/mp3-preview/43a9157b0d8e28bfbade57804a06344894336755?cid=9950ac751e34487dbbe027c4fd7f8e99","true","87","spotify:user:","2021-10-10T09:44:48Z"
